623;37
623;47
623;74
623;89
623;93
624;21
624;30
624;34
624;48
624;50
624;52
624;76
624;87
625;6
625;10
625;18
625;19
625;24
625;31
625;49
625;53
625;58
625;59
625;59
625;77
625;77
625;85
625;96
626;11
626;45
626;46
627;6
627;64
628;25
628;33
628;50
628;54
628;58
628;65
628;89
628;91
628;92
629;8
629;11
629;20
629;38
629;53
629;56
629;72
630;15
630;17
630;34
630;48
630;49
630;52
630;72
630;88
631;26
631;50
631;62
631;99
632;18
632;19
632;20
632;22
632;32
632;58
632;68
632;70
633;30
633;64
633;78
633;85
634;13
634;28
634;53
634;82
634;86
635;5
635;9
635;20
635;68
635;80
636;11
636;18
636;71
636;97
636;98
637;22
637;48
637;71
637;77
637;96
638;26
639;17
639;24
639;40
639;63
640;30
640;39
640;42
640;52
640;61
641;24
641;27
641;37
642;3
642;41
642;52
642;74
642;78
642;79
642;82
643;2
643;27
643;45
643;80
643;93
644;18
644;19
644;35
644;99
645;31
645;32
645;33
645;41
645;48
645;61
645;64
645;64
645;77
645;84
645;87
645;97
646;1
646;29
646;53
646;61
646;75
646;81
647;16
647;29
647;45
647;68
647;74
647;99
648;3
648;13
648;37
648;44
648;58
648;77
648;92
649;31
649;33
649;81
649;94
650;1
650;2
650;6
650;42
650;73
651;1
651;11
651;15
651;50
651;54
651;68
652;22
652;54
652;58
652;67
652;70
652;84
652;88
653;5
653;15
653;43
653;53
653;64
653;89
654;4
654;4
654;18
654;27
654;56
654;70
654;78
654;92
655;8
655;16
655;27
655;33
655;37
655;38
655;53
655;57
655;82
655;88
656;6
656;31
656;37
656;43
656;57
656;67
656;85
656;91
657;4
657;10
657;24
657;61
657;99
658;26
658;54
658;62
659;23
659;29
659;38
660;1
660;5
660;11
660;57
660;82
661;45
661;51
661;73
661;100
662;1
662;2
662;17
662;23
662;29
662;59
662;59
662;66
662;75
662;75
662;94
662;99
663;11
663;25
663;39
663;79
663;85
663;87
663;89
663;89
664;2
664;12
664;31
664;49
664;51
664;76
664;78
664;80
664;95
665;16
666;31
666;32
666;34
666;35
666;65
666;83
666;85
666;97
667;11
667;44
667;49
667;62
667;88
667;97
667;98
668;26
668;39
668;56
668;62
668;72
668;78
668;84
668;87
669;7
669;19
669;23
669;37
669;68
669;71
669;79
669;91
670;7
670;29
670;54
670;82
670;82
670;94
671;24
671;27
671;34
671;64
671;83
672;13
672;39
672;61
672;75
672;87
672;89
672;93
672;100
673;49
673;56
673;65
673;79
673;95
674;5
674;20
674;44
674;50
674;50
675;23
675;36
675;48
675;51
675;66
675;85
675;93
676;12
676;47
676;51
676;58
676;59
676;82
676;87
676;95
676;99
677;5
677;7
677;44
677;79
678;28
678;33
678;37
678;46
678;48
678;55
678;77
678;80
679;5
679;22
679;80
680;11
680;28
680;59
680;68
680;76
680;86
680;90
680;91
681;42
681;49
682;13
682;18
682;30
682;59
682;61
682;62
682;68
682;82
683;23
683;37
683;56
683;65
683;68
683;77
684;12
684;24
684;33
684;42
684;48
684;74
684;93
685;18
685;88
685;92
685;96
685;97
686;35
686;37
686;45
686;64
686;64
686;70
687;35
687;45
687;68
687;82
687;100
